mi/ms2,1.61E+05,1.61E+11,6.84E+16,1.90E+13,5.28E+03,5.28E-09,5.28E+09,5.28E-03,1.64E+08,1.61E+11,6.34E+04,6.34E-08,6.34E+10,6.34E-02,2.09E+13,5.79E+09,1.61E+00,1.61E-12,1.61E+06,1.61E-06,7.60E+13,5.87E+06,2.09E+16,5.79E+12,1.61E+03,1.61E-09,1.61E+09,1.61E-03,1.30E+13,3.60E+09,1.00E+00,1.00E-12,1.00E+06,1.00E-06,1.61E+06,1.61E-06,1.61E+12,1.61E+00,1.61E+12,1.61E+00,1.61E+18,1.61E+06,1.61E+09,1.61E-03,1.61E+15,1.61E+03,6.34E+12,1.76E+03,1.76E-09,1.76E+09,1.76E-03
mi/ns2,1.61E+17,1.61E+23,6.84E+28,1.90E+25,5.28E+15,5.28E+03,5.28E+21,5.28E+09,1.64E+20,1.61E+23,6.34E+16,6.34E+04,6.34E+22,6.34E+10,2.09E+25,5.79E+21,1.61E+12,1.61E+00,1.61E+18,1.61E+06,7.60E+25,5.87E+18,2.09E+28,5.79E+24,1.61E+15,1.61E+03,1.61E+21,1.61E+09,1.30E+25,3.60E+21,1.00E+12,1.00E+00,1.00E+18,1.00E+06,1.61E+18,1.61E+06,1.61E+24,1.61E+12,1.61E+24,1.61E+12,1.61E+30,1.61E+18,1.61E+21,1.61E+09,1.61E+27,1.61E+15,6.34E+24,1.76E+15,1.76E+03,1.76E+21,1.76E+09
mi/s2,1.61E-01,1.61E+05,6.84E+10,1.90E+07,5.28E-03,5.28E-15,5.28E+03,5.28E-09,1.64E+02,1.61E+05,6.34E-02,6.34E-14,6.34E+04,6.34E-08,2.09E+07,5.79E+03,1.61E-06,1.61E-18,1.61E+00,1.61E-12,7.60E+07,5.87E+00,2.09E+10,5.79E+06,1.61E-03,1.61E-15,1.61E+03,1.61E-09,1.30E+07,3.60E+03,1.00E-06,1.00E-18,1.00E+00,1.00E-12,1.61E+00,1.61E-12,1.61E+06,1.61E-06,1.61E+06,1.61E-06,1.61E+12,1.61E+00,1.61E+03,1.61E-09,1.61E+09,1.61E-03,6.34E+06,1.76E-03,1.76E-15,1.76E+03,1.76E-09
mi/us2,1.61E+11,1.61E+17,6.84E+22,1.90E+19,5.28E+09,5.28E-03,5.28E+15,5.28E+03,1.64E+14,1.61E+17,6.34E+10,6.34E-02,6.34E+16,6.34E+04,2.09E+19,5.79E+15,1.61E+06,1.61E-06,1.61E+12,1.61E+00,7.60E+19,5.87E+12,2.09E+22,5.79E+18,1.61E+09,1.61E-03,1.61E+15,1.61E+03,1.30E+19,3.60E+15,1.00E+06,1.00E-06,1.00E+12,1.00E+00,1.61E+12,1.61E+00,1.61E+18,1.61E+06,1.61E+18,1.61E+06,1.61E+24,1.61E+12,1.61E+15,1.61E+03,1.61E+21,1.61E+09,6.34E+18,1.76E+09,1.76E-03,1.76E+15,1.76E+03
mm/ms2,1.00E-01,1.00E+05,4.25E+10,1.18E+07,3.28E-03,3.28E-15,3.28E+03,3.28E-09,1.02E+02,1.00E+05,3.94E-02,3.94E-14,3.94E+04,3.94E-08,1.30E+07,3.60E+03,1.00E-06,1.00E-18,1.00E+00,1.00E-12,4.72E+07,3.65E+00,1.30E+10,3.60E+06,1.00E-03,1.00E-15,1.00E+03,1.00E-09,8.05E+06,2.24E+03,6.21E-07,6.21E-19,6.21E-01,6.21E-13,1.00E+00,1.00E-12,1.00E+06,1.00E-06,1.00E+06,1.00E-06,1.00E+12,1.00E+00,1.00E+03,1.00E-09,1.00E+09,1.00E-03,3.94E+06,1.09E-03,1.09E-15,1.09E+03,1.09E-09
mm/ns2,1.00E+11,1.00E+17,4.25E+22,1.18E+19,3.28E+09,3.28E-03,3.28E+15,3.28E+03,1.02E+14,1.00E+17,3.94E+10,3.94E-02,3.94E+16,3.94E+04,1.30E+19,3.60E+15,1.00E+06,1.00E-06,1.00E+12,1.00E+00,4.72E+19,3.65E+12,1.30E+22,3.60E+18,1.00E+09,1.00E-03,1.00E+15,1.00E+03,8.05E+18,2.24E+15,6.21E+05,6.21E-07,6.21E+11,6.21E-01,1.00E+12,1.00E+00,1.00E+18,1.00E+06,1.00E+18,1.00E+06,1.00E+24,1.00E+12,1.00E+15,1.00E+03,1.00E+21,1.00E+09,3.94E+18,1.09E+09,1.09E-03,1.09E+15,1.09E+03
mm/s2,1.00E-07,1.00E-01,4.25E+04,1.18E+01,3.28E-09,3.28E-21,3.28E-03,3.28E-15,1.02E-04,1.00E-01,3.94E-08,3.94E-20,3.94E-02,3.94E-14,1.30E+01,3.60E-03,1.00E-12,1.00E-24,1.00E-06,1.00E-18,4.72E+01,3.65E-06,1.30E+04,3.60E+00,1.00E-09,1.00E-21,1.00E-03,1.00E-15,8.05E+00,2.24E-03,6.21E-13,6.21E-25,6.21E-07,6.21E-19,1.00E-06,1.00E-18,1.00E+00,1.00E-12,1.00E+00,1.00E-12,1.00E+06,1.00E-06,1.00E-03,1.00E-15,1.00E+03,1.00E-09,3.94E+00,1.09E-09,1.09E-21,1.09E-03,1.09E-15
mm/us2,1.00E+05,1.00E+11,4.25E+16,1.18E+13,3.28E+03,3.28E-09,3.28E+09,3.28E-03,1.02E+08,1.00E+11,3.94E+04,3.94E-08,3.94E+10,3.94E-02,1.30E+13,3.60E+09,1.00E+00,1.00E-12,1.00E+06,1.00E-06,4.72E+13,3.65E+06,1.30E+16,3.60E+12,1.00E+03,1.00E-09,1.00E+09,1.00E-03,8.05E+12,2.24E+09,6.21E-01,6.21E-13,6.21E+05,6.21E-07,1.00E+06,1.00E-06,1.00E+12,1.00E+00,1.00E+12,1.00E+00,1.00E+18,1.00E+06,1.00E+09,1.00E-03,1.00E+15,1.00E+03,3.94E+12,1.09E+03,1.09E-09,1.09E+09,1.09E-03
nm/ms2,1.00E-07,1.00E-01,4.25E+04,1.18E+01,3.28E-09,3.28E-21,3.28E-03,3.28E-15,1.02E-04,1.00E-01,3.94E-08,3.94E-20,3.94E-02,3.94E-14,1.30E+01,3.60E-03,1.00E-12,1.00E-24,1.00E-06,1.00E-18,4.72E+01,3.65E-06,1.30E+04,3.60E+00,1.00E-09,1.00E-21,1.00E-03,1.00E-15,8.05E+00,2.24E-03,6.21E-13,6.21E-25,6.21E-07,6.21E-19,1.00E-06,1.00E-18,1.00E+00,1.00E-12,1.00E+00,1.00E-12,1.00E+06,1.00E-06,1.00E-03,1.00E-15,1.00E+03,1.00E-09,3.94E+00,1.09E-09,1.09E-21,1.09E-03,1.09E-15
nm/ns2,1.00E+05,1.00E+11,4.25E+16,1.18E+13,3.28E+03,3.28E-09,3.28E+09,3.28E-03,1.02E+08,1.00E+11,3.94E+04,3.94E-08,3.94E+10,3.94E-02,1.30E+13,3.60E+09,1.00E+00,1.00E-12,1.00E+06,1.00E-06,4.72E+13,3.65E+06,1.30E+16,3.60E+12,1.00E+03,1.00E-09,1.00E+09,1.00E-03,8.05E+12,2.24E+09,6.21E-01,6.21E-13,6.21E+05,6.21E-07,1.00E+06,1.00E-06,1.00E+12,1.00E+00,1.00E+12,1.00E+00,1.00E+18,1.00E+06,1.00E+09,1.00E-03,1.00E+15,1.00E+03,3.94E+12,1.09E+03,1.09E-09,1.09E+09,1.09E-03
nm/s2,1.00E-13,1.00E-07,4.25E-02,1.18E-05,3.28E-15,3.28E-27,3.28E-09,3.28E-21,1.02E-10,1.00E-07,3.94E-14,3.94E-26,3.94E-08,3.94E-20,1.30E-05,3.60E-09,1.00E-18,1.00E-30,1.00E-12,1.00E-24,4.72E-05,3.65E-12,1.30E-02,3.60E-06,1.00E-15,1.00E-27,1.00E-09,1.00E-21,8.05E-06,2.24E-09,6.21E-19,6.21E-31,6.21E-13,6.21E-25,1.00E-12,1.00E-24,1.00E-06,1.00E-18,1.00E-06,1.00E-18,1.00E+00,1.00E-12,1.00E-09,1.00E-21,1.00E-03,1.00E-15,3.94E-06,1.09E-15,1.09E-27,1.09E-09,1.09E-21
nm/us2,1.00E-01,1.00E+05,4.25E+10,1.18E+07,3.28E-03,3.28E-15,3.28E+03,3.28E-09,1.02E+02,1.00E+05,3.94E-02,3.94E-14,3.94E+04,3.94E-08,1.30E+07,3.60E+03,1.00E-06,1.00E-18,1.00E+00,1.00E-12,4.72E+07,3.65E+00,1.30E+10,3.60E+06,1.00E-03,1.00E-15,1.00E+03,1.00E-09,8.05E+06,2.24E+03,6.21E-07,6.21E-19,6.21E-01,6.21E-13,1.00E+00,1.00E-12,1.00E+06,1.00E-06,1.00E+06,1.00E-06,1.00E+12,1.00E+00,1.00E+03,1.00E-09,1.00E+09,1.00E-03,3.94E+06,1.09E-03,1.09E-15,1.09E+03,1.09E-09
um/ms2,1.00E-04,1.00E+02,4.25E+07,1.18E+04,3.28E-06,3.28E-18,3.28E+00,3.28E-12,1.02E-01,1.00E+02,3.94E-05,3.94E-17,3.94E+01,3.94E-11,1.30E+04,3.60E+00,1.00E-09,1.00E-21,1.00E-03,1.00E-15,4.72E+04,3.65E-03,1.30E+07,3.60E+03,1.00E-06,1.00E-18,1.00E+00,1.00E-12,8.05E+03,2.24E+00,6.21E-10,6.21E-22,6.21E-04,6.21E-16,1.00E-03,1.00E-15,1.00E+03,1.00E-09,1.00E+03,1.00E-09,1.00E+09,1.00E-03,1.00E+00,1.00E-12,1.00E+06,1.00E-06,3.94E+03,1.09E-06,1.09E-18,1.09E+00,1.09E-12
um/ns2,1.00E+08,1.00E+14,4.25E+19,1.18E+16,3.28E+06,3.28E-06,3.28E+12,3.28E+00,1.02E+11,1.00E+14,3.94E+07,3.94E-05,3.94E+13,3.94E+01,1.30E+16,3.60E+12,1.00E+03,1.00E-09,1.00E+09,1.00E-03,4.72E+16,3.65E+09,1.30E+19,3.60E+15,1.00E+06,1.00E-06,1.00E+12,1.00E+00,8.05E+15,2.24E+12,6.21E+02,6.21E-10,6.21E+08,6.21E-04,1.00E+09,1.00E-03,1.00E+15,1.00E+03,1.00E+15,1.00E+03,1.00E+21,1.00E+09,1.00E+12,1.00E+00,1.00E+18,1.00E+06,3.94E+15,1.09E+06,1.09E-06,1.09E+12,1.09E+00
um/s2,1.00E-10,1.00E-04,4.25E+01,1.18E-02,3.28E-12,3.28E-24,3.28E-06,3.28E-18,1.02E-07,1.00E-04,3.94E-11,3.94E-23,3.94E-05,3.94E-17,1.30E-02,3.60E-06,1.00E-15,1.00E-27,1.00E-09,1.00E-21,4.72E-02,3.65E-09,1.30E+01,3.60E-03,1.00E-12,1.00E-24,1.00E-06,1.00E-18,8.05E-03,2.24E-06,6.21E-16,6.21E-28,6.21E-10,6.21E-22,1.00E-09,1.00E-21,1.00E-03,1.00E-15,1.00E-03,1.00E-15,1.00E+03,1.00E-09,1.00E-06,1.00E-18,1.00E+00,1.00E-12,3.94E-03,1.09E-12,1.09E-24,1.09E-06,1.09E-18
um/us2,1.00E+02,1.00E+08,4.25E+13,1.18E+10,3.28E+00,3.28E-12,3.28E+06,3.28E-06,1.02E+05,1.00E+08,3.94E+01,3.94E-11,3.94E+07,3.94E-05,1.30E+10,3.60E+06,1.00E-03,1.00E-15,1.00E+03,1.00E-09,4.72E+10,3.65E+03,1.30E+13,3.60E+09,1.00E+00,1.00E-12,1.00E+06,1.00E-06,8.05E+09,2.24E+06,6.21E-04,6.21E-16,6.21E+02,6.21E-10,1.00E+03,1.00E-09,1.00E+09,1.00E-03,1.00E+09,1.00E-03,1.00E+15,1.00E+03,1.00E+06,1.00E-06,1.00E+12,1.00E+00,3.94E+09,1.09E+00,1.09E-12,1.09E+06,1.09E-06
yd/min2,2.54E-08,2.54E-02,1.08E+04,3.00E+00,8.33E-10,8.33E-22,8.33E-04,8.33E-16,2.59E-05,2.54E-02,1.00E-08,1.00E-20,1.00E-02,1.00E-14,3.29E+00,9.14E-04,2.54E-13,2.54E-25,2.54E-07,2.54E-19,1.20E+01,9.26E-07,3.29E+03,9.14E-01,2.54E-10,2.54E-22,2.54E-04,2.54E-16,2.05E+00,5.68E-04,1.58E-13,1.58E-25,1.58E-07,1.58E-19,2.54E-07,2.54E-19,2.54E-01,2.54E-13,2.54E-01,2.54E-13,2.54E+05,2.54E-07,2.54E-04,2.54E-16,2.54E+02,2.54E-10,1.00E+00,2.78E-10,2.78E-22,2.78E-04,2.78E-16
yd/ms2,9.14E+01,9.14E+07,3.89E+13,1.08E+10,3.00E+00,3.00E-12,3.00E+06,3.00E-06,9.32E+04,9.14E+07,3.60E+01,3.60E-11,3.60E+07,3.60E-05,1.19E+10,3.29E+06,9.14E-04,9.14E-16,9.14E+02,9.14E-10,4.32E+10,3.33E+03,1.19E+13,3.29E+09,9.14E-01,9.14E-13,9.14E+05,9.14E-07,7.36E+09,2.05E+06,5.68E-04,5.68E-16,5.68E+02,5.68E-10,9.14E+02,9.14E-10,9.14E+08,9.14E-04,9.14E+08,9.14E-04,9.14E+14,9.14E+02,9.14E+05,9.14E-07,9.14E+11,9.14E-01,3.60E+09,1.00E+00,1.00E-12,1.00E+06,1.00E-06
yd/ns2,9.14E+13,9.14E+19,3.89E+25,1.08E+22,3.00E+12,3.00E+00,3.00E+18,3.00E+06,9.32E+16,9.14E+19,3.60E+13,3.60E+01,3.60E+19,3.60E+07,1.19E+22,3.29E+18,9.14E+08,9.14E-04,9.14E+14,9.14E+02,4.32E+22,3.33E+15,1.19E+25,3.29E+21,9.14E+11,9.14E-01,9.14E+17,9.14E+05,7.36E+21,2.05E+18,5.68E+08,5.68E-04,5.68E+14,5.68E+02,9.14E+14,9.14E+02,9.14E+20,9.14E+08,9.14E+20,9.14E+08,9.14E+26,9.14E+14,9.14E+17,9.14E+05,9.14E+23,9.14E+11,3.60E+21,1.00E+12,1.00E+00,1.00E+18,1.00E+06
yd/s2,9.14E-05,9.14E+01,3.89E+07,1.08E+04,3.00E-06,3.00E-18,3.00E+00,3.00E-12,9.32E-02,9.14E+01,3.60E-05,3.60E-17,3.60E+01,3.60E-11,1.19E+04,3.29E+00,9.14E-10,9.14E-22,9.14E-04,9.14E-16,4.32E+04,3.33E-03,1.19E+07,3.29E+03,9.14E-07,9.14E-19,9.14E-01,9.14E-13,7.36E+03,2.05E+00,5.68E-10,5.68E-22,5.68E-04,5.68E-16,9.14E-04,9.14E-16,9.14E+02,9.14E-10,9.14E+02,9.14E-10,9.14E+08,9.14E-04,9.14E-01,9.14E-13,9.14E+05,9.14E-07,3.60E+03,1.00E-06,1.00E-18,1.00E+00,1.00E-12
yd/us2,9.14E+07,9.14E+13,3.89E+19,1.08E+16,3.00E+06,3.00E-06,3.00E+12,3.00E+00,9.32E+10,9.14E+13,3.60E+07,3.60E-05,3.60E+13,3.60E+01,1.19E+16,3.29E+12,9.14E+02,9.14E-10,9.14E+08,9.14E-04,4.32E+16,3.33E+09,1.19E+19,3.29E+15,9.14E+05,9.14E-07,9.14E+11,9.14E-01,7.36E+15,2.05E+12,5.68E+02,5.68E-10,5.68E+08,5.68E-04,9.14E+08,9.14E-04,9.14E+14,9.14E+02,9.14E+14,9.14E+02,9.14E+20,9.14E+08,9.14E+11,9.14E-01,9.14E+17,9.14E+05,3.60E+15,1.00E+06,1.00E-06,1.00E+12,1.00E+00
